,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
admiration,0.007973580343262227,0.0,0.0,0.0037280331986011828,0.0,0.0056495762501464234,0.0031689331349796655,0.0,0.0032312372149352025,0.0,0.003959286968254234,0.0,0.0,0.0012524044271529193,0.0053829478440741915,0.0043528686978339445,0.0
admire,0.0014989899370505778,0.0,0.0,0.0,0.006845675694742402,0.0015172710703874788,0.0029787113668043965,0.0,0.0015186377577245142,0.01182793139920366,0.0,0.0042053039894730075,0.006510738465536399,0.004120291910347205,0.0025299126310157852,0.0,0.0
admirer,0.002515005667990467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006614968691991494,0.0,0.0,0.0,0.001975150495327716,0.0,0.0,0.0
admiringly,0.002515005667990467,0.0,0.0,0.0,0.0,0.0,0.004997682629918759,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.0,0.0
admission,0.002515005667990467,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014148960019137401,0.0,0.0
admit,0.003562444300506314,0.0017624228834190905,0.005729581414998349,0.00277602407967157,0.0,0.0024039270459948435,0.00707909577592291,0.0,0.0024060923918694465,0.0062466280731796565,0.0029482237353271497,0.0033313902157056526,0.01031545423370189,0.005595505182574496,0.004676386728646949,0.0021608656499034836,0.0
admittance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004370907709906787,0.0,0.0,0.0,0.005244168490343981,0.0,0.0,0.0,0.0,0.0
admonition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
ado,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.0,0.0
adopt,0.0,0.0,0.010169965943144371,0.0,0.019251786250128623,0.0010667383189448168,0.0,0.0,0.0,0.0,0.0,0.02365277501659212,0.0,0.0,0.004743173099403757,0.0,0.0
adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009008719001312879,0.0,0.0,0.0,0.0,0.0
adoration,0.0,0.003400064882271289,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0023209158034831552,0.0,0.0,0.0,0.0,0.0008995703608191352,0.0,0.0,0.0
adore,0.0,0.003128287985379054,0.0,0.0,0.0,0.0,0.0,0.009857053303214123,0.0,0.0,0.0052330759979358175,0.0,0.0,0.0008276651326352732,0.0011857932748509392,0.0,0.0
adorn,0.003637666921943139,0.0026994558586830785,0.0,0.0,0.0,0.000920507644505882,0.0,0.0,0.005528020770330861,0.004783896336061486,0.0,0.0,0.003949976141952156,0.0007142071004211821,0.0,0.0,0.0
adornment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
adrift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015017167892955863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adroit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.001577446973644208,0.0,0.0
adroitly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
adust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advance,0.005995959748202311,0.0,0.0,0.0,0.0,0.0030345421407749575,0.0,0.004673380387868678,0.0,0.007885287599469108,0.003721622575938347,0.0028035359929820054,0.006510738465536399,0.004120291910347205,0.0050598252620315705,0.0054554383304685795,0.0
advanced,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.006614968691991494,0.0,0.0023518866733149785,0.0,0.0,0.0,0.0,0.0
advancement,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advantage,0.0047841482059573365,0.0023668278194972025,0.0,0.0,0.0,0.0016141646428989782,0.0031689331349796655,0.0,0.0,0.004194422700916025,0.0,0.0,0.0034632584893177078,0.023169481902329005,0.0008971579740123652,0.0014509562326113147,0.0
advantageous,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011010332798779488,0.0,0.0,0.0
advent,0.0,0.0041615250481531404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073749323835953055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventure,0.0,0.013348524494980397,0.0,0.0,0.0,0.0015172710703874788,0.008936134100413188,0.0,0.0015186377577245142,0.007885287599469108,0.0,0.0028035359929820054,0.0032553692327681994,0.004708905040396805,0.004216521051692976,0.0013638595826171449,0.0
adventures,0.0,0.0041615250481531404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026220842451719906,0.0,0.0,0.0,0.0,0.0
adversary,0.0022908882756713426,0.0,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0,0.006025495056846032,0.0,0.0,0.0,0.0,0.0,0.0020843701817153727,0.0
adverse,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0012728388788955949,0.0,0.003920499355483208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adversity,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advertise,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advertising,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advice,0.0,0.010095532197203765,0.008205064487616149,0.0,0.015532219927500382,0.006024464312958269,0.0,0.0,0.0,0.0044727513633391015,0.0,0.0,0.011079208201625853,0.010684080281707012,0.0009566905477881379,0.0,0.0
advisability,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advise,0.003637666921943139,0.0,0.0,0.0,0.008306355972646638,0.0,0.003614287041299458,0.0,0.0,0.0,0.009031430435807489,0.0017008670128589975,0.0,0.002142621301263546,0.0010232423031204712,0.0,0.0
advisedly,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adviser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
advising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
advocate,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0025479707861258416,0.006614968691991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afar,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023518866733149785,0.0,0.000987575247663858,0.0,0.0,0.0
afeard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afeared,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affability,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.006614968691991494,0.0,0.0,0.0,0.0,0.0,0.002288283927625523,0.0
affable,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affair,0.0,0.002224754082496733,0.0,0.010512750876867667,0.0,0.006827719816743654,0.0029787113668043965,0.0,0.0015186377577245142,0.0,0.0,0.0014017679964910027,0.006510738465536399,0.005886131300496007,0.0016866084206771904,0.0013638595826171449,0.0
affect,0.007973580343262227,0.0023668278194972025,0.0,0.0,0.0,0.0008070823214494891,0.0,0.0,0.0,0.004194422700916025,0.003959286968254234,0.0,0.0034632584893177078,0.006262022135764596,0.0017943159480247304,0.0014509562326113147,0.0
affectation,0.005607886479718047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002202066559755898,0.0,0.0,0.0
affected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073749323835953055,0.0,0.0,0.0,0.002202066559755898,0.0,0.0,0.0
affectedly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
affection,0.006802145590759142,0.007571649147902823,0.0,0.0,0.007766109963750191,0.00516382655396423,0.0,0.0,0.0,0.008945502726678203,0.0,0.0,0.007386138801083903,0.00801306021128026,0.0,0.001547237112306377,0.0
affectionate,0.0017005363976897855,0.0,0.0,0.003975413724509763,0.0,0.0008606377589940383,0.00675842708781607,0.0,0.0,0.008945502726678203,0.004222012765008732,0.0,0.0,0.0,0.0009566905477881379,0.001547237112306377,0.0
affectionately,0.0,0.0,0.010169965943144371,0.0049274228434393755,0.0,0.0,0.0,0.009857053303214123,0.0,0.0,0.0,0.0,0.009154928662868374,0.00248299539790582,0.0,0.0,0.0
affectione,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affianced,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affirm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036874661917976524,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
affirmative,0.006422355750018729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afflict,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afflicted,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028406955706085173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afflicting,0.0,0.0,0.0,0.00750690230064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affliction,0.0022908882756713426,0.0,0.0,0.0,0.0,0.0,0.004552328723598966,0.0,0.0023209158034831552,0.0,0.0,0.0,0.0,0.0008995703608191352,0.0,0.0,0.0
afford,0.003189432137304891,0.0,0.0,0.0,0.0072828434410102715,0.0016141646428989782,0.0,0.0,0.0,0.0,0.003959286968254234,0.0,0.0034632584893177078,0.001878606640729379,0.0008971579740123652,0.0029019124652226295,0.005115345200590144
affording,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006614968691991494,0.0,0.0,0.005461859262326422,0.0,0.0,0.0,0.008067343413729585
affrighted,0.0,0.0,0.0,0.00750690230064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affront,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.002288283927625523,0.0
aflame,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afoot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
afore,0.0,0.0,0.0,0.0,0.0,0.004257208660003588,0.0,0.008741815419813575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aforesaid,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
afraid,0.008312370034514733,0.008812114417095453,0.0,0.00832807223901471,0.021692241118784608,0.009014726422480662,0.016517890143820123,0.020362070270221026,0.013233508155281957,0.0,0.008844671205981449,0.005552317026176088,0.007736590675276417,0.02191572863175011,0.013361104938991283,0.007563029774662192,0.0
afresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920499355483208,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0028297920038274802,0.0,0.0
africa,0.0,0.0,0.0,0.0,0.0,0.0,0.005571843675532698,0.004370907709906787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african,0.0,0.0,0.0,0.0,0.0,0.0,0.012762156437076122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aften,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
afterday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030029063337709597,0.0,0.0,0.0,0.0,0.0
afternoon,0.007057994129106144,0.002095050922604966,0.0,0.0,0.0,0.011430513352881661,0.04488083997270554,0.02200461158902628,0.008580607071464455,0.0,0.0035046519849766603,0.0,0.0030655812110599204,0.0016628909561777917,0.011117954064807381,0.012843465708618919,0.0
afterthought,0.0,0.0,0.0,0.0,0.0,0.0,0.006381078218538061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afterward,0.0,0.0,0.009422945079680963,0.009130971548512199,0.008918836382289342,0.008895442703547859,0.0,0.0,0.0,0.0,0.0,0.014610261968716579,0.0,0.0,0.0076908472231564965,0.0,0.0
afther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
agatha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015017167892955863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
age,0.008312370034514733,0.008812114417095453,0.0,0.00277602407967157,0.0,0.010817671706976796,0.011798492959871518,0.0018510972972928205,0.007218277175608339,0.01873988421953897,0.0029482237353271497,0.006662780431411305,0.018052044908978306,0.007460673576765995,0.006680552469495641,0.005402164124758709,0.0
aged,0.0015947160686524454,0.004733655638994405,0.0,0.0037280331986011828,0.0,0.0016141646428989782,0.009506799404938997,0.0,0.009693711644805609,0.004194422700916025,0.0,0.0029825709876683724,0.0069265169786354155,0.0,0.0,0.0,0.0
agent,0.002515005667990467,0.0037326929214571655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014148960019137401,0.0,0.0
aggie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015017167892955863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggravate,0.0,0.0,0.0,0.013109786363438194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089347451808452,0.0,0.0,0.0,0.0
aggravating,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggrieved,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aghast,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.006089347451808452,0.0,0.0,0.0,0.0
agile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030029063337709597,0.0,0.0,0.0,0.0,0.0
agility,0.0,0.0,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0,0.0,0.0,0.0021423051542901667,0.0,0.0,0.001288811672805634,0.0020843701817153727,0.0
agin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
agincourt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
agitate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0028297920038274802,0.002288283927625523,0.0
agitated,0.006323313098520379,0.0,0.0,0.0,0.0,0.00320021495683445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007448986193717459,0.0011857932748509392,0.0019177605199659502,0.0
agitation,0.0039058952201081096,0.005797007786348329,0.0,0.0,0.0,0.0009883825226164288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038343506422685793,0.001098692460450928,0.001776894058116417,0.0
aglow,0.0,0.0,0.0,0.0,0.0,0.0023188271116784034,0.0,0.0,0.0023209158034831552,0.0,0.0056877109812133895,0.0021423051542901667,0.0,0.0,0.0,0.0,0.0
agne,0.0,0.0,0.0,0.0,0.014664996600110223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agnes,0.0,0.0,0.0,0.0,0.02297135257275686,0.0,0.0,0.21562746455157647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008067343413729585
ago,0.007124888601012628,0.008812114417095453,0.0,0.0,0.010846120559392304,0.01442356227596906,0.0023596985919743033,0.016659875675635386,0.027670062506498637,0.0,0.011792894941308599,0.005552317026176088,0.005157727116850945,0.013988762956436241,0.00801666296339477,0.005402164124758709,0.0038090651816080454
agonised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029216978767295813,0.0
agonize,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
agonized,0.0,0.0,0.0,0.0,0.0,0.0028381391066690585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
agonizing,0.0,0.0,0.0,0.006554893181719097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003303099839633847,0.0,0.0,0.0
agony,0.0013312067965095908,0.0,0.0,0.006224033518123256,0.0,0.001347441707995297,0.0026453018251293248,0.002075142594768299,0.0,0.003501340531177926,0.003305058389438338,0.001244866985384901,0.00289099315525493,0.0031363751545066183,0.0014978249934575953,0.0012112016905443824,0.0
agree,0.0026624135930191817,0.021733091398267335,0.006423054294252527,0.0,0.006079433748216094,0.0033686042699882426,0.021162414601034598,0.002075142594768299,0.0,0.0,0.006610116778876676,0.006224334926924505,0.00578198631050986,0.007318208693848777,0.0029956499869151906,0.0,0.0
agreeable,0.0119037547838285,0.002523883049300941,0.0,0.0,0.0,0.0034425510359761533,0.0,0.0,0.0,0.0044727513633391015,0.0,0.0,0.011079208201625853,0.002003265052820065,0.0009566905477881379,0.001547237112306377,0.0
agreeably,0.002515005667990467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006614968691991494,0.0,0.0,0.0,0.000987575247663858,0.0,0.0,0.0
agreed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
agreement,0.0,0.06718847258622898,0.0,0.011758863924737975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002962725742991574,0.0,0.0,0.0
ah,0.011980861168586317,0.0059272067449820005,0.0,0.021784117313431398,0.0,0.01751674220393886,0.0052906036502586495,0.012450855568609795,0.016183865051129398,0.0,0.0,0.001244866985384901,0.00578198631050986,0.012022771425608704,0.007489124967287976,0.0072672101432662934,0.0
aha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002202066559755898,0.003154893947288416,0.0,0.0
ahead,0.0015947160686524454,0.004733655638994405,0.0,0.0,0.0,0.0008070823214494891,0.006337866269959331,0.0024859122183713213,0.0,0.0,0.003959286968254234,0.0029825709876683724,0.0,0.0006262022135764597,0.0053829478440741915,0.0,0.0
ahush,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ai,0.0022908882756713426,0.013600259529085156,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0023209158034831552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aicciption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
aid,0.0,0.0,0.0,0.009130971548512199,0.0,0.003953530090465715,0.0,0.0,0.001978545623409257,0.0,0.0,0.007305130984358289,0.0,0.0015337402569074318,0.003296077381352784,0.0,0.0
aie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
ail,0.0,0.0,0.0,0.0053555035368809045,0.010462163754742062,0.0,0.0,0.0,0.0,0.0,0.0,0.0021423051542901667,0.0,0.0017991407216382705,0.0,0.0,0.0
aim,0.0,0.0,0.0,0.011758863924737975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010923718524652844,0.000987575247663858,0.0,0.0,0.0
aimless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
aimlessly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037828301847196016,0.0,0.0,0.0
aimlessness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
ain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986281621911029,0.0,0.0,0.0,0.0,0.0,0.0
air,0.015717257555337406,0.0033324375918179824,0.010833649898871568,0.007873473857428625,0.0,0.02159070358441443,0.0022308914526801573,0.0070002112179161965,0.02388490427598939,0.062009303582761036,0.01393645602472294,0.011548320876433182,0.0243809302157789,0.015870202314426228,0.028421487194724097,0.017364752500095913,0.0
airgun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
airily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
airy,0.0,0.0,0.0,0.0,0.0,0.003250340226570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aisle,0.0,0.0,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0046418316069663105,0.006025495056846032,0.0,0.0,0.0,0.0,0.002577623345611268,0.0,0.0
aix,0.0,0.0,0.0,0.0,0.0,0.003250340226570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ajar,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
ak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22521797503282198,0.0,0.0,0.0,0.0,0.0
akimbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
akin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089347451808452,0.002202066559755898,0.0,0.0,0.0
al,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
alabaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alack,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alacrity,0.002515005667990467,0.0,0.0,0.0058794319623689875,0.0,0.0,0.0,0.003920499355483208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aladdin,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
alarm,0.0014989899370505778,0.006674262247490199,0.0,0.0035042502922892223,0.0,0.0030345421407749575,0.005957422733608793,0.0,0.0015186377577245142,0.0,0.0,0.0,0.0032553692327681994,0.011183649470942412,0.0025299126310157852,0.0013638595826171449,0.0
alarmed,0.002515005667990467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.00424468800574122,0.0,0.0
alarming,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005102348938140016,0.0
alas,0.0,0.002523883049300941,0.0,0.007950827449019525,0.0,0.00516382655396423,0.0,0.0,0.005168477889180256,0.0044727513633391015,0.0,0.0,0.0,0.002003265052820065,0.0019133810955762759,0.001547237112306377,0.0
albeit,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
album,0.0,0.0041615250481531404,0.0,0.0,0.0,0.0028381391066690585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alchemist,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
alcott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
alden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
alderman,0.0,0.0,0.0,0.0,0.0,0.044549360761345816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014148960019137401,0.002288283927625523,0.0
aldermen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432444431343317,0.0,0.0
alderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
ale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039689812151948965,0.0,0.0,0.0,0.0,0.0028297920038274802,0.0,0.04033671706864793
